id,customer_id,title,description,category,priority,status,assigned_agent,created_at,updated_at,resolved_at
738,495,"Slack alerts not firing","TechNova Solutions configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Closed,Priya_Sharma,"2026-06-16 04:53:17","2026-06-18 17:16:34","2026-06-18 17:16:34"
739,141,"Invoice mismatch after renewal","MediTrack Health reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Low,Resolved,Vikram_Rao,"2026-06-26 14:24:17","2026-06-29 18:58:40","2026-06-29 18:58:40"
740,300,"SSO login redirects to error page","Yash Khan cannot complete SSO login for SkillForge Academy. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Closed,Karthik_Nair,"2026-06-08 14:33:17","2026-06-13 12:03:07","2026-06-13 12:03:07"
741,444,"Need for more financial education resources","Zara Mukherjee from FinEdge Capital needs additional financial education resources.",Technical,Medium,Open,Ananya_Iyer,"2026-05-23 05:21:17","2026-06-27 20:01:23",NULL
742,352,"Needs better reporting for FinTech workflows","Divya Joshi from NeuralPath AI needs improved reporting tools for their FinTech workflows.",Account,High,Open,Karthik_Nair,"2026-03-25 04:49:17","2026-05-20 01:13:16",NULL
743,127,"Slow response times to customer inquiries","James Iyer from PaySwift FinTech is experiencing slow response times in their support.",Billing,Low,Open,Arjun_Mehta,"2026-06-03 05:16:17","2026-06-26 05:13:55",NULL
744,210,"Need for better customer support","Ishaan Miller from CartFlow Retail is seeking improved customer support.",Account,Medium,Open,Arjun_Mehta,"2026-06-05 04:57:17","2026-06-27 00:39:53",NULL
745,324,"Need for more personalized support","Yash Johnson from CuraHealth Systems is looking for more personalized customer support.",Account,High,Open,Divya_Pillai,"2026-06-05 02:59:17","2026-07-05 02:24:20",NULL
746,444,"Dashboard timeout on analytics export","FinEdge Capital is seeing timeout errors when exporting analytics for their FinTech workflow. The issue blocks their weekly operations review.",Technical,Medium,Closed,Karthik_Nair,"2026-06-19 09:20:17","2026-06-20 01:45:35","2026-06-20 01:45:35"
747,352,"SSO login redirects to error page","Divya Joshi cannot complete SSO login for NeuralPath AI. Users are redirected to an error page after identity-provider authentication.",Account,Low,Open,Ananya_Iyer,"2026-04-19 10:29:17","2026-06-06 06:10:25",NULL
748,127,"Invoice mismatch after renewal","PaySwift FinTech reports that the latest Premium renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Open,Karthik_Nair,"2026-06-14 12:20:17","2026-06-18 16:18:21",NULL
749,210,"Slack alerts not firing","CartFlow Retail configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Resolved,Sneha_Reddy,"2026-06-09 03:34:17","2026-06-10 17:48:59","2026-06-10 17:48:59"
750,324,"Slack alerts not firing","CuraHealth Systems configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,"In Progress",Meera_Joshi,"2026-06-10 06:38:17","2026-06-21 23:06:39",NULL
751,191,"Personalized Learning Paths Request","Pooja Mishra from LearnSphere EdTech is looking for more personalized learning paths.",Technical,Medium,Open,Meera_Joshi,"2026-03-07 11:32:17","2026-07-01 16:57:46",NULL
752,445,"Financial Education Resources Request","Ananya Miller from FinEdge Capital needs more financial education resources.",Account,High,Open,Suresh_Babu,"2026-05-21 02:57:17","2026-06-23 07:31:52",NULL
753,233,"Better Healthcare Workflows Integration Request","Gaurav Mishra from AlgoTrade Finance is seeking better integration for healthcare workflows.",Integration,Medium,Open,Sneha_Reddy,"2026-01-06 13:21:17","2026-04-18 21:17:51",NULL
754,207,"Customer Support Request","Tanvi Joshi from PaySwift FinTech is looking for better customer support.",Technical,High,Open,Divya_Pillai,"2026-06-05 11:01:17","2026-07-04 13:25:15",NULL
755,301,"Unrealistic Expectations Request","Akash Khan from SkillForge Academy is facing unrealistic expectations.",Account,Low,Open,Sneha_Reddy,"2026-05-14 14:50:17","2026-06-01 09:56:28",NULL
756,191,"Legacy CRM import failing","LearnSphere EdTech is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Low,Open,Vikram_Rao,"2026-06-16 03:37:17","2026-06-30 19:29:48",NULL
757,445,"Slack alerts not firing","FinEdge Capital configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Open,Ananya_Iyer,"2026-05-25 09:28:17","2026-06-03 18:22:43",NULL
758,233,"Invoice mismatch after renewal","AlgoTrade Finance reports that the latest Premium renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,High,Resolved,Meera_Joshi,"2026-01-10 04:38:17","2026-01-11 22:19:23","2026-01-11 22:19:23"
759,207,"Dashboard timeout on analytics export","PaySwift FinTech is seeing timeout errors when exporting analytics for their AI/ML SaaS workflow. The issue blocks their weekly operations review.",Technical,Medium,Resolved,Priya_Sharma,"2026-06-27 05:32:17","2026-06-30 22:01:50","2026-06-30 22:01:50"
760,301,"Slack alerts not firing","SkillForge Academy configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Critical,Resolved,Karthik_Nair,"2026-06-02 04:28:17","2026-06-07 18:53:08","2026-06-07 18:53:08"
761,34,"Analytics Request for Retail/E-commerce Workflow","Vikram Pillai needs better analytics tools to improve Retail/E-commerce workflows.",Technical,Medium,Open,Vikram_Rao,"2026-01-06 02:18:17","2026-03-10 00:34:35",NULL
762,441,"Financial Education Resources Request","Ishaan Garcia needs more financial education resources to enhance their knowledge.",Account,Medium,Open,Suresh_Babu,"2026-05-28 08:03:17","2026-07-01 04:21:24",NULL
763,309,"Limited Product Variety Request","John Johnson needs more variety in product offerings to meet their retail customers.",Account,Medium,Open,Divya_Pillai,"2026-06-05 09:13:17","2026-06-07 17:11:26",NULL
764,186,"High Call Volume Support Request","Bhavna Kaur needs support to manage high call volumes.",Technical,Medium,Open,Sneha_Reddy,"2026-04-06 14:41:17","2026-06-14 01:20:58",NULL
765,45,"Better Security Measures Request","Aarav Johnson needs improved security measures for their financial systems.",Technical,Medium,Open,Sneha_Reddy,"2026-04-06 07:56:17","2026-05-13 13:43:19",NULL
766,34,"Dashboard timeout on analytics export","AlgoTrade Finance is seeing timeout errors when exporting analytics for their Retail/E-commerce workflow. The issue blocks their weekly operations review.",Technical,Low,Closed,Karthik_Nair,"2026-03-21 14:00:17","2026-03-23 19:56:52","2026-03-23 19:56:52"
767,441,"Slack alerts not firing","FinEdge Capital configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,"In Progress",Priya_Sharma,"2026-06-30 04:18:17","2026-07-04 04:07:21",NULL
768,309,"Dashboard timeout on analytics export","ShopVault Commerce is seeing timeout errors when exporting analytics for their Retail/E-commerce workflow. The issue blocks their weekly operations review.",Technical,Low,Resolved,Ravi_Kumar,"2026-06-08 02:41:17","2026-06-08 04:00:43","2026-06-08 04:00:43"
769,186,"Dashboard timeout on analytics export","PaySwift FinTech is seeing timeout errors when exporting analytics for their FinTech workflow. The issue blocks their weekly operations review.",Technical,Medium,Escalated,Vikram_Rao,"2026-06-03 07:53:17","2026-06-27 08:34:36",NULL
770,45,"SSO login redirects to error page","Aarav Johnson cannot complete SSO login for CloudMind Systems. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Resolved,Suresh_Babu,"2026-04-21 09:37:17","2026-04-27 12:06:10","2026-04-27 12:06:10"
771,136,"Advanced Cybersecurity Tools Request","Pranav Patel from RetailGenius needs more advanced cybersecurity tools to protect their company.",Technical,Medium,Open,Ravi_Kumar,"2026-05-23 06:53:17","2026-06-07 01:13:27",NULL
772,336,"Accessibility Features Request","Nisha Agarwal from NeuralPath AI needs more accessibility features to better serve their customers.",Account,Medium,Open,Divya_Pillai,"2026-05-30 07:40:17","2026-07-04 10:27:42",NULL
773,447,"Financial Education Resources Request","Michael Williams from FinEdge Capital needs more financial education resources to improve their financial knowledge.",Onboarding,Medium,Open,Sneha_Reddy,"2026-05-17 03:45:17","2026-06-12 09:33:10",NULL
774,28,"Better Integration for Retail/E-commerce Workflows Request","Aditya Chopra from SkillForge Academy needs better integration for their retail/e-commerce workflows.",Integration,Medium,Open,Ananya_Iyer,"2026-03-03 06:02:17","2026-03-05 16:29:38",NULL
775,118,"Better Financial Planning Tools Request","Aditya Singh from LearnSphere EdTech needs better financial planning tools to help their clients.",Technical,Medium,Open,Ananya_Iyer,"2026-05-31 10:50:17","2026-06-15 12:31:52",NULL
776,136,"Invoice mismatch after renewal","RetailGenius reports that the latest Premium renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,High,Resolved,Sneha_Reddy,"2026-06-07 10:46:17","2026-06-12 22:14:20","2026-06-12 22:14:20"
777,336,"Slack alerts not firing","NeuralPath AI configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Open,Meera_Joshi,"2026-06-30 14:36:17","2026-07-04 17:11:30",NULL
778,447,"Slack alerts not firing","FinEdge Capital configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Resolved,Divya_Pillai,"2026-06-04 07:03:17","2026-06-09 22:13:46","2026-06-09 22:13:46"
779,28,"Legacy CRM import failing","SkillForge Academy is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Open,Divya_Pillai,"2026-05-11 05:24:17","2026-06-01 10:57:22",NULL
780,118,"Slack alerts not firing","LearnSphere EdTech configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Open,Suresh_Babu,"2026-06-29 05:27:17","2026-07-04 18:18:50",NULL
781,185,"Slow response times","Anjali Verma from CuraHealth Systems has reported slow response times as a pain point.",Technical,Medium,Open,Ravi_Kumar,"2026-01-06 11:01:17","2026-02-25 18:49:50",NULL
782,351,"Needs better analytics for FinTech workflows","Riya Kaur from CloudMind Systems has requested improved analytics as a pain point.",Integration,High,Open,Divya_Pillai,"2026-01-06 06:56:17","2026-05-20 07:05:20",NULL
783,47,"Need for improved product features","Bhavna Miller from RetailGenius has requested better product features as a pain point.",Technical,Medium,Open,Divya_Pillai,"2026-03-22 11:52:17","2026-06-13 01:22:57",NULL
784,408,"Needs better integration for AI/ML SaaS workflows","Sarah Reddy from MarketPulse AI has requested improved integration as a pain point.",Integration,High,Open,Vikram_Rao,"2026-01-06 06:23:17","2026-04-26 20:54:33",NULL
785,366,"Need for more personalized shopping experiences","Sanjay Patel from ShopVault Commerce has requested better personalization as a pain point.",Onboarding,Medium,Open,Divya_Pillai,"2026-05-19 10:19:17","2026-06-01 12:51:02",NULL
786,185,"Invoice mismatch after renewal","CuraHealth Systems reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Closed,Karthik_Nair,"2026-01-09 09:56:17","2026-01-12 03:06:24","2026-01-12 03:06:24"
787,351,"Dashboard timeout on analytics export","CloudMind Systems is seeing timeout errors when exporting analytics for their FinTech workflow. The issue blocks their weekly operations review.",Technical,Medium,Resolved,Meera_Joshi,"2026-05-11 12:09:17","2026-05-16 16:38:43","2026-05-16 16:38:43"
788,47,"Invoice mismatch after renewal","RetailGenius reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Escalated,Divya_Pillai,"2026-06-28 03:40:17","2026-07-03 14:24:39",NULL
789,408,"Legacy CRM import failing","MarketPulse AI is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Low,Open,Divya_Pillai,"2026-06-30 08:11:17","2026-06-30 21:10:37",NULL
790,366,"SSO login redirects to error page","Sanjay Patel cannot complete SSO login for ShopVault Commerce. Users are redirected to an error page after identity-provider authentication.",Account,Critical,Escalated,Sneha_Reddy,"2026-05-19 13:03:17","2026-05-24 11:20:17",NULL
791,368,"Need for advanced AI tools","Ishaan Agarwal from NeuralPath AI needs more advanced AI tools.",Technical,Medium,Open,Ananya_Iyer,"2026-06-03 13:22:17","2026-06-25 08:30:05",NULL
792,223,"Need for advanced AI inventory management","Rahul Nair from RetailGenius needs more advanced AI tools for inventory management.",Technical,Medium,Open,Suresh_Babu,"2026-06-05 04:08:17","2026-06-19 19:17:45",NULL
793,21,"Need for personalized health advice","Tanvi Brown from CloudMind Systems needs more advanced AI tools for patient care.",Billing,Low,Open,Divya_Pillai,"2026-06-05 09:36:17","2026-07-02 23:37:28",NULL
794,316,"Unreliable product delivery","Aditya Williams from AlgoTrade Finance needs more advanced AI tools for reliable product delivery.",Technical,Medium,Open,Sneha_Reddy,"2026-06-05 15:03:17","2026-06-17 13:55:27",NULL
795,126,"Need for personalized marketing","John Agarwal from RetailGenius needs more advanced AI tools for personalized marketing.",Technical,Medium,Open,Suresh_Babu,"2026-05-26 14:17:17","2026-06-26 04:19:22",NULL
796,368,"Invoice mismatch after renewal","NeuralPath AI reports that the latest Premium renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Closed,Divya_Pillai,"2026-06-25 08:46:17","2026-07-02 05:54:55","2026-07-02 05:54:55"
797,223,"SSO login redirects to error page","Rahul Nair cannot complete SSO login for RetailGenius. Users are redirected to an error page after identity-provider authentication.",Account,High,Escalated,Meera_Joshi,"2026-06-30 04:57:17","2026-07-02 07:03:25",NULL
798,21,"Legacy CRM import failing","CloudMind Systems is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Low,Closed,Meera_Joshi,"2026-06-21 12:34:17","2026-06-22 01:08:28","2026-06-22 01:08:28"
799,316,"SSO login redirects to error page","Aditya Williams cannot complete SSO login for AlgoTrade Finance. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Closed,Priya_Sharma,"2026-06-08 13:20:17","2026-06-09 05:59:18","2026-06-09 05:59:18"
800,126,"Legacy CRM import failing","RetailGenius is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Resolved,Divya_Pillai,"2026-06-14 04:07:17","2026-06-18 05:29:36","2026-06-18 05:29:36"
801,149,"Integration Issue with EdTech Workflows","Ashley Singh from FinEdge Capital needs better integration for their EdTech workflows.",Technical,Medium,Open,Priya_Sharma,"2026-01-20 03:33:17","2026-01-20 11:58:52",NULL
802,383,"Personalized Content Recommendations Needed","Meera Verma from CloudMind Systems is looking for personalized content recommendations.",Account,Medium,Open,Divya_Pillai,"2026-06-05 10:46:17","2026-06-30 13:34:53",NULL
803,281,"Need More Personalized Support","Rohit Reddy from LearnSphere EdTech needs more personalized support.",Account,Medium,Open,Suresh_Babu,"2026-06-05 09:42:17","2026-06-25 18:19:02",NULL
804,344,"Better Automation Needed for FinTech Workflows","Divya Mehta from HealConnect Medical needs better automation for their FinTech workflows.",Technical,Medium,Open,Arjun_Mehta,"2026-01-06 15:08:17","2026-06-19 03:57:07",NULL
805,381,"Difficulty in Finding Relevant Resources","Kavya Chopra from CloudMind Systems is having difficulty finding relevant resources.",Account,Medium,Open,Ananya_Iyer,"2026-06-05 06:55:17","2026-06-07 06:44:19",NULL
806,149,"Invoice mismatch after renewal","FinEdge Capital reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,High,Resolved,Vikram_Rao,"2026-05-05 10:50:17","2026-05-06 13:23:57","2026-05-06 13:23:57"
807,383,"SSO login redirects to error page","Meera Verma cannot complete SSO login for CloudMind Systems. Users are redirected to an error page after identity-provider authentication.",Account,High,Open,Vikram_Rao,"2026-06-12 12:42:17","2026-06-26 08:15:18",NULL
808,281,"Slack alerts not firing","LearnSphere EdTech configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Low,Closed,Suresh_Babu,"2026-06-06 14:20:17","2026-06-10 10:15:43","2026-06-10 10:15:43"
809,344,"SSO login redirects to error page","Divya Mehta cannot complete SSO login for HealConnect Medical. Users are redirected to an error page after identity-provider authentication.",Account,Critical,Closed,Karthik_Nair,"2026-06-27 14:36:17","2026-06-30 16:43:03","2026-06-30 16:43:03"
810,381,"Dashboard timeout on analytics export","CloudMind Systems is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,Low,Resolved,Sneha_Reddy,"2026-07-02 10:36:17","2026-07-02 23:08:00","2026-07-02 23:08:00"
811,489,"Automation for AI/ML SaaS Workflows","Nikhil Kumar from AlgoTrade Finance needs better automation for his AI/ML SaaS workflows.",Technical,Medium,Open,Divya_Pillai,"2026-03-31 07:38:17","2026-06-28 10:56:33",NULL
812,71,"Limited Personalization and Customer Support","Pooja Khan from MarketPulse AI is looking for more personalized customer support.",Account,High,Open,Sneha_Reddy,"2026-03-27 13:03:17","2026-06-07 10:48:56",NULL
813,220,"Need More Efficient Software Updates","Robert Srivastava from AlgoTrade Finance needs more efficient software updates.",Technical,Low,Open,Priya_Sharma,"2026-06-05 09:32:17","2026-06-30 19:20:29",NULL
814,498,"Need for More Advanced Customer Service Tools","Manav Davis from RetailGenius is seeking advanced customer service tools.",Account,Medium,Open,Meera_Joshi,"2026-05-26 02:48:17","2026-07-03 02:59:41",NULL
815,4,"Lack of Personalized Patient Care","Nandini Kaur from HealConnect Medical is requesting personalized patient care.",Account,High,Open,Arjun_Mehta,"2026-02-05 06:52:17","2026-02-14 22:20:15",NULL
816,489,"Invoice mismatch after renewal","AlgoTrade Finance reports that the latest Free renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Critical,Closed,Arjun_Mehta,"2026-06-18 12:18:17","2026-06-21 09:49:03","2026-06-21 09:49:03"
817,71,"Invoice mismatch after renewal","MarketPulse AI reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Escalated,Priya_Sharma,"2026-05-20 14:57:17","2026-06-13 06:47:54",NULL
818,220,"Dashboard timeout on analytics export","AlgoTrade Finance is seeing timeout errors when exporting analytics for their AI/ML SaaS workflow. The issue blocks their weekly operations review.",Technical,Low,Resolved,Priya_Sharma,"2026-06-18 15:15:17","2026-06-22 16:52:25","2026-06-22 16:52:25"
819,498,"SSO login redirects to error page","Manav Davis cannot complete SSO login for RetailGenius. Users are redirected to an error page after identity-provider authentication.",Account,High,Resolved,Suresh_Babu,"2026-06-22 03:22:17","2026-06-28 01:23:07","2026-06-28 01:23:07"
820,4,"Legacy CRM import failing","HealConnect Medical is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,High,Resolved,Suresh_Babu,"2026-06-25 09:49:17","2026-06-25 15:16:20","2026-06-25 15:16:20"
821,202,"Need for advanced features","Yash Chakraborty, a Customer Support Representative at LearnSphere EdTech, is experiencing difficulties with the current platform's advanced features.",Technical,Medium,Open,Suresh_Babu,"2026-06-05 08:24:17","2026-06-06 14:23:25",NULL
822,268,"More personalized assistance needed","Ishaan Kumar, a Customer Support Specialist at CuraHealth Systems, is seeking additional personalization in their support interactions.",Account,Medium,Open,Ananya_Iyer,"2026-05-21 05:30:17","2026-06-16 05:30:07",NULL
823,493,"Better automation for AI/ML SaaS workflows","Gaurav Chopra, a Product Manager at MediTrack Health, is looking to improve the automation capabilities of their AI/ML SaaS workflow.",Technical,Medium,Open,Sneha_Reddy,"2026-01-06 13:42:17","2026-02-11 07:53:31",NULL
824,429,"Better security measures needed","Zara Yadav, an IT Support Technician at FinEdge Capital, is concerned about the current level of security provided by their AI/ML SaaS platform.",Account,Medium,Open,Priya_Sharma,"2026-06-05 08:21:17","2026-06-07 05:45:35",NULL
825,395,"Better customer support needed","Sanjay Mehta, a Sales Manager at CloudMind Systems, is experiencing issues with the current level of customer support provided by their AI/ML SaaS platform.",Account,Medium,Open,Karthik_Nair,"2026-06-05 08:58:17","2026-06-10 16:57:59",NULL
826,202,"Slack alerts not firing","LearnSphere EdTech configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Resolved,Karthik_Nair,"2026-06-30 02:16:17","2026-06-30 03:03:44","2026-06-30 03:03:44"
827,268,"Dashboard timeout on analytics export","CuraHealth Systems is seeing timeout errors when exporting analytics for their FinTech workflow. The issue blocks their weekly operations review.",Technical,Medium,Resolved,Divya_Pillai,"2026-06-12 04:26:17","2026-06-14 04:48:11","2026-06-14 04:48:11"
828,493,"SSO login redirects to error page","Gaurav Chopra cannot complete SSO login for MediTrack Health. Users are redirected to an error page after identity-provider authentication.",Account,Medium,Closed,Ananya_Iyer,"2026-03-26 06:05:17","2026-03-29 12:41:00","2026-03-29 12:41:00"
829,429,"Slack alerts not firing","FinEdge Capital configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Open,Meera_Joshi,"2026-06-29 07:58:17","2026-07-03 17:13:33",NULL
830,395,"SSO login redirects to error page","Sanjay Mehta cannot complete SSO login for CloudMind Systems. Users are redirected to an error page after identity-provider authentication.",Account,High,Resolved,Suresh_Babu,"2026-06-17 10:48:17","2026-06-19 01:36:40","2026-06-19 01:36:40"
831,404,"Automation for AI/ML SaaS Workflows","Deepak Nair needs better automation for his AI/ML SaaS workflows.",Technical,Medium,Open,Karthik_Nair,"2026-01-06 13:03:17","2026-03-02 04:43:29",NULL
832,213,"Better Reporting for AI/ML SaaS Workflows","Pranav Williams needs better reporting features for his AI/ML SaaS workflows.",Technical,Medium,Open,Priya_Sharma,"2026-01-06 03:34:17","2026-05-06 22:21:47",NULL
833,144,"Analytics for EdTech Workflows","Amanda Patel needs better analytics tools for her EdTech company.",Technical,Medium,Open,Sneha_Reddy,"2026-01-06 09:27:17","2026-05-31 05:36:02",NULL
834,225,"Advanced AI for Personalized Learning","Yash Das needs more advanced AI capabilities for personalized learning.",Technical,High,Open,Divya_Pillai,"2026-06-05 08:50:17","2026-06-11 23:57:26",NULL
835,214,"Customer Support for Sales Specialist","Aditya Srivastava needs better customer support from his sales team.",Account,High,Open,Sneha_Reddy,"2026-06-05 05:05:17","2026-07-04 06:08:45",NULL
836,404,"Legacy CRM import failing","DataBridge Analytics is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Critical,Resolved,Karthik_Nair,"2026-06-14 06:06:17","2026-06-16 02:32:23","2026-06-16 02:32:23"
837,213,"Legacy CRM import failing","RetailGenius is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Closed,Ananya_Iyer,"2026-03-07 03:26:17","2026-03-08 09:45:41","2026-03-08 09:45:41"
838,144,"Invoice mismatch after renewal","MarketPulse AI reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Medium,Resolved,Ravi_Kumar,"2026-01-15 13:14:17","2026-01-15 13:42:19","2026-01-15 13:42:19"
839,225,"Slack alerts not firing","BrightMinds Education configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,"In Progress",Priya_Sharma,"2026-06-14 13:20:17","2026-06-21 17:56:43",NULL
840,214,"Slack alerts not firing","LearnSphere EdTech configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Critical,"In Progress",Ravi_Kumar,"2026-06-10 10:56:17","2026-06-29 11:02:43",NULL
841,494,"Tanvi Bhatia - Need more personalized support","Customer signed up on day 30 and needs more personalized support.",Account,Medium,Open,Karthik_Nair,"2026-06-08 10:21:17","2026-06-14 09:53:23",NULL
842,10,"Vishal Yadav - Need for more personalized product recommendations","Customer signed up on day 130 and needs more personalized product recommendations.",Account,Medium,Open,Ravi_Kumar,"2026-03-29 02:33:17","2026-04-30 22:48:40",NULL
843,2,"Divya Davis - Slow response times to customer inquiries","Customer signed up on day 90 and needs better response times.",Account,Medium,Open,Meera_Joshi,"2026-04-15 04:14:17","2026-05-30 11:15:03",NULL
844,109,"Akash Chakraborty - Need more interactive learning materials","Customer signed up on day 42 and needs more interactive learning materials.",Account,Medium,Open,Ravi_Kumar,"2026-05-28 10:43:17","2026-06-07 22:16:31",NULL
845,372,"Rohit Yadav - Need better customer service","Customer signed up on day 40 and needs better customer service.",Account,Medium,Open,Suresh_Babu,"2026-05-27 13:09:17","2026-06-10 09:23:24",NULL
846,494,"Slack alerts not firing","RetailGenius configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Resolved,Karthik_Nair,"2026-06-20 08:57:17","2026-06-24 01:59:08","2026-06-24 01:59:08"
847,10,"Invoice mismatch after renewal","RetailGenius reports that the latest Enterprise renewal invoice does not match their active seat count. The finance team needs a corrected invoice before month-end reconciliation.",Billing,Low,Open,Arjun_Mehta,"2026-05-24 08:51:17","2026-06-12 01:18:33",NULL
848,2,"Legacy CRM import failing","RetailGenius is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,High,Resolved,Suresh_Babu,"2026-04-09 07:47:17","2026-04-15 17:21:53","2026-04-15 17:21:53"
849,109,"Slack alerts not firing","LearnSphere EdTech configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Critical,Resolved,Karthik_Nair,"2026-06-24 10:01:17","2026-06-26 10:34:37","2026-06-26 10:34:37"
850,372,"SSO login redirects to error page","Rohit Yadav cannot complete SSO login for TechNova Solutions. Users are redirected to an error page after identity-provider authentication.",Account,High,Closed,Divya_Pillai,"2026-06-08 10:39:17","2026-06-11 23:47:38","2026-06-11 23:47:38"
851,482,"Enhance AI/ML SaaS Analytics","Ashley Singh from DataBridge Analytics needs better analytics for their AI/ML SaaS workflows.",Technical,Medium,Open,Vikram_Rao,"2026-05-26 04:08:17","2026-06-22 02:16:05",NULL
852,145,"Improve EdTech Integration","Manav Pillai from TechNova Solutions needs better integration for their EdTech workflows.",Integration,High,Open,Ananya_Iyer,"2026-01-06 06:52:17","2026-05-22 07:32:39",NULL
853,466,"Gain Market Insights for EdTech","Sarah Reddy from AlgoTrade Finance lacks market insights.",Account,Low,Open,Karthik_Nair,"2026-05-16 08:32:17","2026-06-23 02:54:51",NULL
854,41,"Enhance Retail/E-commerce Integration","Rohit Brown from MediTrack Health needs better integration for their Retail/E-commerce workflows.",Integration,High,Open,Divya_Pillai,"2026-01-06 07:37:17","2026-03-11 16:52:29",NULL
855,378,"Improve Customer Service for FinTech","John Kaur from PaySwift FinTech needs better customer service.",Account,Medium,Open,Ananya_Iyer,"2026-05-29 11:52:17","2026-06-02 14:07:58",NULL
856,482,"Dashboard timeout on analytics export","DataBridge Analytics is seeing timeout errors when exporting analytics for their AI/ML SaaS workflow. The issue blocks their weekly operations review.",Technical,Medium,"In Progress",Ravi_Kumar,"2026-06-12 05:44:17","2026-06-24 23:27:52",NULL
857,145,"Dashboard timeout on analytics export","TechNova Solutions is seeing timeout errors when exporting analytics for their EdTech workflow. The issue blocks their weekly operations review.",Technical,Critical,Closed,Suresh_Babu,"2026-04-16 02:57:17","2026-04-17 20:30:50","2026-04-17 20:30:50"
858,466,"Slack alerts not firing","AlgoTrade Finance configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,Medium,Resolved,Vikram_Rao,"2026-05-29 03:50:17","2026-06-03 15:47:49","2026-06-03 15:47:49"
859,41,"Legacy CRM import failing","MediTrack Health is migrating historical customer data, but the import fails during validation. Their onboarding timeline is at risk.",Onboarding,Medium,Escalated,Ananya_Iyer,"2026-05-06 10:07:17","2026-05-27 13:44:06",NULL
860,378,"Slack alerts not firing","PaySwift FinTech configured Slack alerts for support updates, but no messages are being delivered to their operations channel.",Integration,High,Escalated,Priya_Sharma,"2026-06-06 11:56:17","2026-06-18 23:13:59",NULL
861,216,"Need advanced AI features for Product Manager","David Khan, a Product Manager at CloudMind Systems, is experiencing issues with basic AI capabilities.",Technical,Medium,Open,Arjun_Mehta,"2026-06-05 07:44:17","2026-06-24 01:04:27",NULL
